red,green,blue,nir,ndvi,label,city,year,subclass
0.1691875,0.15747250000000002,0.12155749999999999,0.22193249999999998,0.13485631,1,riverside,1990,urban
0.23274,0.20892500000000003,0.1619,0.25584,0.047279872,1,riverside,1990,urban
0.16873375000000002,0.1374415,0.09700916666666666,0.2566925,0.2067544,1,riverside,1990,urban
0.19936874999999998,0.17312,0.1259025,0.23553125000000003,0.083151296,1,riverside,1990,urban
0.16412749999999998,0.14449250000000002,0.10560750000000002,0.2575175,0.22148964,1,riverside,1990,urban
0.15734325,0.138965,0.10309583333333333,0.21364583333333334,0.15176345,1,riverside,1990,urban
0.1860725,0.1755125,0.13466125,0.2162125,0.07492201,1,riverside,1990,urban
0.1526325,0.13789249999999997,0.10263749999999999,0.22921999999999998,0.20056829,1,riverside,1990,urban
0.1377825,0.1144075,0.08375874999999999,0.2146725,0.2181555,1,riverside,1990,urban
0.13121,0.12086999999999998,0.091885,0.2009225,0.20989364,1,riverside,1990,urban
0.2504133333333333,0.230849375,0.18189249999999998,0.27177625,0.04091027,1,riverside,1990,urban
0.15297625,0.13360249999999999,0.09353499999999998,0.254355,0.24888527,1,riverside,1990,urban
0.1626975,0.15381499999999998,0.1192475,0.20953,0.12581687,1,riverside,1990,urban
0.26118874999999997,0.23518750000000002,0.18046250000000003,0.28333083333333337,0.04066352,1,riverside,1990,urban
0.19892875,0.17532,0.13081125,0.2401925,0.09396892,1,riverside,1990,urban
0.2582325,0.23498125,0.1766675,0.30258999999999997,0.07909365,1,riverside,1990,urban
0.16883,0.15006583333333334,0.12041625,0.20478625,0.09623846,1,riverside,1990,urban
0.14853500000000003,0.14248500000000003,0.10646,0.22875250000000003,0.21261637,1,riverside,1990,urban
0.1654475,0.14475375,0.10014875000000001,0.2615325,0.22503395,1,riverside,1990,urban
0.1571425,0.14703625,0.113988125,0.248976,0.22612488,1,riverside,1990,urban
0.1974575,0.17443999999999998,0.1320075,0.249075,0.11559629,1,riverside,1990,urban
0.156235,0.146335,0.11044749999999998,0.21555249999999998,0.15954678,1,riverside,1990,urban
0.181315,0.16479666666666667,0.12826749999999998,0.2045525,0.06022145,1,riverside,1990,urban
0.1653925,0.144465,0.10816500000000001,0.21800000000000003,0.13721578,1,riverside,1990,urban
0.18292375000000002,0.1540625,0.10900374999999998,0.2558125,0.16613342,1,riverside,1990,urban
0.19611,0.17252875,0.12716750000000002,0.25463,0.12983094,1,riverside,1990,urban
0.2955775,0.28259750000000006,0.22106625000000002,0.31957125000000003,0.039004795,1,riverside,1990,urban
0.1963575,0.17576,0.13306625,0.22763875,0.073777184,1,riverside,1990,urban
0.18032499999999999,0.15706916666666668,0.112455,0.26607,0.19208324,1,riverside,1990,urban
0.15572625,0.131738,0.10024107142857143,0.23975249999999998,0.21246716,1,riverside,1990,urban
0.23465125,0.20877375,0.16726249999999998,0.26811875,0.06656622,1,riverside,1990,urban
0.16364625,0.141275,0.10651500000000003,0.2517425,0.21208145,1,riverside,1990,urban
0.1664925,0.146995,0.108715,0.22272999999999998,0.14448677,1,riverside,1990,urban
0.2623025,0.23861125,0.18829083333333338,0.2815525,0.035395462,1,riverside,1990,urban
0.12678250000000002,0.1202375,0.09677999999999998,0.16949000000000003,0.1441494,1,riverside,1990,urban
0.15389750000000002,0.14350249999999998,0.11592000000000002,0.20906249999999998,0.15198645,1,riverside,1990,urban
0.17225375,0.14618375,0.10739499999999999,0.22939875,0.14227472,1,riverside,1990,urban
0.1918475,0.1515875,0.10654249999999998,0.277675,0.18279742,1,riverside,1990,urban
0.2300725,0.19762249999999998,0.1389217857142857,0.26321,0.06717753,1,riverside,1990,urban
0.129291875,0.11343583333333335,0.07552249999999999,0.32529125,0.4311629,1,riverside,1990,urban
0.15600125,0.15088166666666664,0.115871875,0.21428749999999996,0.15740757,1,riverside,1990,urban
0.15961750000000002,0.14375,0.11377500000000002,0.176255,0.049535166,1,riverside,1990,urban
0.14992833333333333,0.14348875,0.1042325,0.30836500000000006,0.34571016,1,riverside,1990,urban
0.19352500000000003,0.17362875000000003,0.1316225,0.2470125,0.121414185,1,riverside,1990,urban
0.1625875,0.13561,0.09405750000000002,0.2686825,0.24600598,1,riverside,1990,urban
0.15009333333333333,0.13274312500000002,0.09465906249999999,0.24928583333333335,0.24836673,1,riverside,1990,urban
0.2508441666666667,0.226710625,0.17778125,0.26443375,0.026373308,1,riverside,1990,urban
0.23606749999999999,0.204415,0.14440999999999998,0.282735,0.08995234,1,riverside,1990,urban
0.15143625,0.12209375,0.08950625000000001,0.23836374999999999,0.22300538,1,riverside,1990,urban
0.16102,0.14886500000000003,0.11388500000000001,0.2500925,0.21666211,1,riverside,1990,urban
0.152495,0.145785,0.11069499999999999,0.2713775,0.2804676,1,riverside,1990,urban
0.20432562499999998,0.17664000000000002,0.125524375,0.26915,0.13691175,1,riverside,1990,urban
0.1680875,0.16157,0.1266175,0.207914375,0.10592201,1,riverside,1990,urban
0.08776,0.09249000000000002,0.06644749999999999,0.2758875,0.51733476,1,riverside,1990,urban
0.19458375,0.16620375,0.11206999999999998,0.26861375,0.15982383,1,riverside,1990,urban
0.16020875,0.13886874999999999,0.09806333333333334,0.2524758333333334,0.22357774,1,riverside,1990,urban
0.17903249999999998,0.165035,0.133025,0.20914500000000003,0.077574044,1,riverside,1990,urban
0.1521925,0.13912999999999998,0.09578999999999999,0.2633475,0.2674953,1,riverside,1990,urban
0.1362975,0.12407374999999998,0.097165,0.1569225,0.07033968,1,riverside,1990,urban
0.1750725,0.1499925,0.11125875000000002,0.23965625000000002,0.15572529,1,riverside,1990,urban
0.17467375000000002,0.14365375,0.09985999999999998,0.2790225,0.22999693,1,riverside,1990,urban
0.177795,0.149635,0.10866,0.24317625,0.15531048,1,riverside,1990,urban
0.22603,0.20489625,0.15921875,0.2585075,0.06702784,1,riverside,1990,urban
0.1917375,0.16388000000000003,0.11492999999999998,0.255785,0.14311571,1,riverside,1990,urban
0.17653000000000002,0.15461249999999999,0.11300500000000002,0.2382125,0.14872481,1,riverside,1990,urban
0.17081000000000002,0.1604425,0.12989,0.195175,0.06657377,1,riverside,1990,urban
0.1368475,0.13039874999999998,0.10654249999999998,0.1552175,0.06289696,1,riverside,1990,urban
0.16277999999999998,0.15021250000000003,0.11674499999999999,0.2104375,0.12769364,1,riverside,1990,urban
0.14102750000000003,0.13563750000000002,0.10681750000000001,0.274045,0.3204681,1,riverside,1990,urban
0.15255,0.14357125,0.11535625,0.1706725,0.05606819,1,riverside,1990,urban
0.16374249999999999,0.1373975,0.10082249999999998,0.24859833333333334,0.20579052,1,riverside,1990,urban
0.16321999999999998,0.15045999999999998,0.11413250000000003,0.2195125,0.14708053,1,riverside,1990,urban
0.1986675,0.16815166666666667,0.11949500000000002,0.2807,0.17112653,1,riverside,1990,urban
0.18577,0.1649525,0.12724999999999997,0.21753250000000002,0.07875602,1,riverside,1990,urban
0.17565000000000003,0.1545025,0.11897249999999998,0.24209000000000003,0.15904629,1,riverside,1990,urban
0.18575625,0.17472875,0.13463375,0.22075,0.086084165,1,riverside,1990,urban
0.21536,0.19961625,0.15358125,0.26663375,0.10637845,1,riverside,1990,urban
0.15701875,0.14020249999999998,0.09908999999999998,0.27099249999999997,0.26628682,1,riverside,1990,urban
0.19796625,0.1806,0.14057375,0.23533875,0.08624987,1,riverside,1990,urban
0.18248375,0.1670425,0.13265375000000001,0.20429125,0.05638291,1,riverside,1990,urban
0.20722000000000002,0.17884,0.1375075,0.2631825,0.118967265,1,riverside,1990,urban
0.17365625,0.15787125000000002,0.115975,0.2269925,0.13312471,1,riverside,1990,urban
0.09180250000000001,0.10431499999999999,0.07189250000000003,0.44429749999999996,0.65751725,1,riverside,1990,urban
0.2236375,0.1894825,0.134785,0.2665925,0.087622136,1,riverside,1990,urban
0.27103375,0.24673750000000003,0.1918475,0.279655,0.015655395,1,riverside,1990,urban
0.15621208333333333,0.139185,0.09402083333333333,0.36119249999999997,0.39617047,1,riverside,1990,urban
0.22947208333333335,0.20647749999999998,0.1549425,0.24911166666666668,0.041036878,1,riverside,1990,urban
0.18299937500000002,0.16518625,0.12418833333333333,0.23355583333333332,0.12136797,1,riverside,1990,urban
0.24154,0.21196375,0.15679875,0.26855875,0.052967686,1,riverside,1990,urban
0.23580625000000002,0.2160475,0.16440249999999998,0.266668125,0.0614198,1,riverside,1990,urban
0.2299075,0.2008125,0.14370416666666666,0.27095949999999996,0.08196188,1,riverside,1990,urban
0.18739250000000002,0.16341250000000002,0.12153000000000003,0.23395,0.11049799,1,riverside,1990,urban
0.17224,0.16052500000000003,0.12084250000000002,0.2521641666666667,0.18832088,1,riverside,1990,urban
0.16320625,0.15361944444444445,0.11406374999999999,0.23752500000000001,0.18545784,1,riverside,1990,urban
0.20833833333333332,0.18998666666666666,0.13845166666666667,0.26476374999999996,0.1192669,1,riverside,1990,urban
0.2374425,0.21833000000000002,0.1677575,0.2588375,0.043110743,1,riverside,1990,urban
0.181975,0.16007125,0.11794125,0.22081875,0.09643583,1,riverside,1990,urban
0.17807,0.14839750000000002,0.103545,0.26288,0.19233473,1,riverside,1990,urban
0.14562,0.13735625,0.10787624999999998,0.18300625,0.113765255,1,riverside,1990,urban
0.14933249999999998,0.14045000000000002,0.10525000000000001,0.267555,0.2835837,1,riverside,1990,urban
0.1850733333333333,0.158661875,0.118553125,0.24992979166666668,0.14909424,1,riverside,1990,urban
0.1986675,0.17343900000000004,0.12231833333333335,0.25927750000000005,0.13235214,1,riverside,1990,urban
0.18350125,0.163935,0.12159875,0.21647375,0.082436405,1,riverside,1990,urban
0.1623675,0.15007500000000001,0.11492999999999998,0.19063750000000002,0.080083854,1,riverside,1990,urban
0.15369125,0.120705,0.08774625000000003,0.23921625000000002,0.2176721,1,riverside,1990,urban
0.180875,0.15432375,0.1111625,0.24785125,0.15622148,1,riverside,1990,urban
0.1725425,0.15387,0.118505,0.2044425,0.084618755,1,riverside,1990,urban
0.24875875,0.23258875,0.18413374999999998,0.264585,0.030829731,1,riverside,1990,urban
0.16020325000000002,0.133883,0.09856444444444445,0.266901875,0.24981818,1,riverside,1990,urban
0.14909875,0.12795125,0.0896575,0.25318625,0.2587407,1,riverside,1990,urban
0.24540375,0.21641416666666669,0.16166625,0.28294583333333334,0.07105538,1,riverside,1990,urban
0.30215,0.2726425,0.20510250000000002,0.34931249999999997,0.0723948,1,riverside,1990,urban
0.20165125,0.17448125,0.12374375000000001,0.24427625,0.09558729,1,riverside,1990,urban
0.21956750000000003,0.19660500000000003,0.1407525,0.264035,0.09195052,1,riverside,1990,urban
0.20643625,0.19424,0.14434125,0.26382875,0.122042894,1,riverside,1990,urban
0.1988325,0.19213625,0.15292124999999998,0.25005125,0.11410248,1,riverside,1990,urban
0.13594,0.11559000000000003,0.08039000000000002,0.23535250000000002,0.26774713,1,riverside,1990,urban
0.16350875,0.14381875,0.1046725,0.23676416666666666,0.18301368,1,riverside,1990,urban
0.168775,0.15519,0.11223499999999997,0.31359,0.3002187,1,riverside,1990,urban
0.1817,0.16606625,0.12902375000000002,0.19866750000000002,0.044608176,1,riverside,1990,urban
0.16770249999999998,0.14135750000000002,0.09854000000000002,0.2696175,0.23304445,1,riverside,1990,urban
0.21024500000000002,0.18779124999999997,0.14397916666666666,0.23725000000000002,0.060347043,1,riverside,1990,urban
0.1579125,0.14168750000000002,0.10178500000000001,0.2774275,0.27453256,1,riverside,1990,urban
0.14606000000000002,0.14001000000000002,0.11347249999999998,0.1818925,0.10926125,1,riverside,1990,urban
0.15464,0.145455,0.1134175,0.20947500000000002,0.15059802,1,riverside,1990,urban
0.17787750000000002,0.1594525,0.11759750000000002,0.21945750000000003,0.10464721,1,riverside,1990,urban
0.25645875,0.23257500000000003,0.18127833333333335,0.276829375,0.03819816,1,riverside,1990,urban
0.25342,0.22772125000000001,0.16955875,0.29069625,0.06850788,1,riverside,1990,urban
0.14166916666666665,0.12771062500000002,0.09764544117647057,0.245115,0.26745105,1,riverside,1990,urban
0.140505,0.13345125,0.1084675,0.16971,0.09414438,1,riverside,1990,urban
0.18105375,0.16855499999999998,0.12632875,0.26056999999999997,0.18005429,1,riverside,1990,urban
0.1743208333333333,0.16653374999999998,0.13014666666666666,0.20241895833333334,0.074582316,1,riverside,1990,urban
0.1841475,0.16672166666666666,0.125545,0.21949875,0.08757978,1,riverside,1990,urban
0.24280500000000002,0.22101125000000002,0.1645675,0.27210625,0.056905437,1,riverside,1990,urban
0.12759375,0.11842249999999999,0.08766374999999998,0.21773875,0.26103827,1,riverside,1990,urban
0.15726625,0.14552604166666666,0.11550750000000001,0.2176608333333333,0.16108355,1,riverside,1990,urban
0.21426,0.19322250000000002,0.14325500000000002,0.278665,0.13065882,1,riverside,1990,urban
0.1806275,0.1518625,0.10777999999999999,0.24341000000000002,0.14805883,1,riverside,1990,urban
0.19655,0.1766125,0.132915,0.23425250000000003,0.087516904,1,riverside,1990,urban
0.16146,0.1455375,0.11229,0.211565,0.13432075,1,riverside,1990,urban
0.285705,0.25834250000000003,0.19278250000000002,0.3025625,0.028656181,1,riverside,1990,urban
0.2377725,0.21665250000000003,0.1622575,0.2726425,0.06831696,1,riverside,1990,urban
0.16146000000000002,0.150480625,0.12076,0.186276,0.071364485,1,riverside,1990,urban
0.1281025,0.11953624999999998,0.09550124999999998,0.16609374999999998,0.12913574,1,riverside,1990,urban
0.21823375,0.19591750000000002,0.14885125,0.24082499999999998,0.04921211,1,riverside,1990,urban
0.1839275,0.15891624999999998,0.11315624999999999,0.2614225,0.1740092,1,riverside,1990,urban
0.213325,0.1782625,0.1279925,0.26783,0.11327951,1,riverside,1990,urban
0.1872275,0.17295500000000003,0.13649,0.223885,0.08916659,1,riverside,1990,urban
0.23168125,0.2130225,0.16678125,0.26117500000000005,0.0598425,1,riverside,1990,urban
0.15660625,0.14318625,0.11098375000000002,0.21267875,0.15184072,1,riverside,1990,urban
0.19627499999999998,0.1809575,0.14769625,0.209475,0.03253235,1,riverside,1990,urban
0.1461425,0.127195,0.09364499999999998,0.235435,0.23400882,1,riverside,1990,urban
0.19752625,0.18137000000000003,0.138415,0.24489500000000003,0.10706708,1,riverside,1990,urban
0.14837,0.1344825,0.10038249999999999,0.2081,0.16755968,1,riverside,1990,urban
0.193875625,0.17232250000000002,0.12676875,0.2553175,0.13678277,1,riverside,1990,urban
0.193635,0.16254625,0.11125874999999999,0.30617875,0.22517137,1,riverside,1990,urban
0.1436675,0.12445416666666669,0.09601,0.206175,0.17867327,1,riverside,1990,urban
0.22427000000000002,0.20529499999999998,0.153656875,0.2834225,0.116512455,1,riverside,1990,urban
0.137205,0.12762125000000002,0.09864999999999999,0.18589375,0.15069309,1,riverside,1990,urban
0.17706625,0.16896750000000002,0.13015125,0.24681999999999998,0.16455771,1,riverside,1990,urban
0.18662250000000002,0.1612675,0.11380249999999997,0.2524575,0.14993851,1,riverside,1990,urban
0.20812750000000002,0.185176,0.13697921052631576,0.27630458333333335,0.1407361,1,riverside,1990,urban
0.16828,0.146445,0.10504833333333334,0.26332916666666667,0.22022046,1,riverside,1990,urban
0.16386625000000002,0.133795,0.09425,0.261065,0.22873995,1,riverside,1990,urban
0.20777,0.18640250000000003,0.14782,0.24195250000000001,0.076007985,1,riverside,1990,urban
0.14959375000000003,0.11891749999999998,0.08989216666666669,0.2511466666666667,0.2534132,1,riverside,1990,urban
0.19331875,0.1644575,0.11218,0.25364,0.13495933,1,riverside,1990,urban
0.12004500000000001,0.09958499999999998,0.07109500000000002,0.23648000000000002,0.326583,1,riverside,1990,urban
0.15637250000000003,0.14204499999999998,0.1137475,0.1953125,0.110724084,1,riverside,1990,urban
0.17193750000000002,0.164705,0.12309750000000003,0.24838749999999998,0.18188307,1,riverside,1990,urban
0.19573875,0.17687375,0.127525,0.2487175,0.11919902,1,riverside,1990,urban
0.1850275,0.14784750000000002,0.09768749999999998,0.26486,0.17744991,1,riverside,1990,urban
0.1674825,0.14076625,0.10468625000000001,0.22736375,0.15165713,1,riverside,1990,urban
0.171415,0.14421062499999998,0.10585499999999999,0.2766208333333333,0.23481567,1,riverside,1990,urban
0.1497175,0.14111,0.10742249999999998,0.236425,0.22454794,1,riverside,1990,urban
0.19182,0.16799125,0.1250225,0.223115,0.07542145,1,riverside,1990,urban
0.18027,0.17127750000000003,0.13709500000000002,0.23008166666666666,0.12138775,1,riverside,1990,urban
0.15505249999999998,0.14386,0.11297750000000001,0.18370750000000002,0.08458791,1,riverside,1990,urban
0.25024375,0.23076,0.18101250000000002,0.2720283333333333,0.041711178,1,riverside,1990,urban
0.17169,0.15455750000000001,0.11347249999999998,0.25738,0.19971101,1,riverside,1990,urban
0.2037275,0.18293749999999998,0.13016499999999998,0.27949,0.15678757,1,riverside,1990,urban
0.14303500000000002,0.13574750000000002,0.10249999999999998,0.20172,0.17022233,1,riverside,1990,urban
0.22823,0.20243499999999998,0.1515875,0.2558125,0.05698363,1,riverside,1990,urban
0.1518796875,0.13955625000000002,0.10885250000000002,0.20863899999999996,0.15743792,1,riverside,1990,urban
0.1367375,0.1309075,0.10112500000000002,0.22627750000000002,0.24665648,1,riverside,1990,urban
0.1916,0.1612675,0.11257874999999998,0.24754875,0.12740274,1,riverside,1990,urban
0.1790875,0.16674,0.1255175,0.23978,0.14489666,1,riverside,1990,urban
0.1560975,0.1391575,0.10483749999999997,0.17787750000000002,0.06521446,1,riverside,1990,urban
0.1722125,0.16025,0.12554500000000002,0.1969075,0.06690236,1,riverside,1990,urban
0.22086,0.20782499999999998,0.16412749999999998,0.282405,0.12229144,1,riverside,1990,urban
0.17509999999999998,0.15222000000000002,0.10648750000000001,0.26244,0.19961603,1,riverside,1990,urban
0.170755,0.15464,0.12004500000000001,0.2146725,0.1139449,1,riverside,1990,urban
0.14985500000000002,0.137645,0.10317833333333333,0.234841,0.2209173,1,riverside,1990,urban
0.18103999999999998,0.150405,0.09988750000000002,0.2640625,0.18652445,1,riverside,1990,urban
0.09488937499999998,0.103765,0.07331333333333333,0.314085,0.5359642,1,riverside,1990,urban
0.17323,0.14586749999999998,0.1021975,0.25419,0.18941556,1,riverside,1990,urban
0.15732125,0.12753874999999998,0.08931375,0.27224375,0.26753226,1,riverside,1990,urban
0.1917375,0.16388000000000003,0.11492999999999998,0.255785,0.14311571,1,riverside,1990,urban
0.14522812499999999,0.13815375000000002,0.11076833333333334,0.1744125,0.09130371,1,riverside,1990,urban
0.2036725,0.18119125000000003,0.13455125,0.25560625,0.113076754,1,riverside,1990,urban
0.172631875,0.159748125,0.11930249999999998,0.21424625000000003,0.10756456,1,riverside,1990,urban
0.19000499999999998,0.17917,0.139845,0.2500375,0.13642432,1,riverside,1990,urban
0.15400750000000002,0.14350249999999998,0.103105,0.28653,0.30082002,1,riverside,1990,urban
0.18031124999999998,0.15953499999999998,0.11966916666666666,0.22901375000000002,0.11898247,1,riverside,1990,urban
0.19300250000000002,0.1784,0.14032625,0.23213499999999998,0.09204669,1,riverside,1990,urban
0.12678250000000002,0.11980208333333335,0.0975534375,0.14562,0.06915318,1,riverside,1990,urban
0.17197875,0.1556575,0.11640125000000001,0.21575875,0.11291144,1,riverside,1990,urban
0.131595,0.12510500000000002,0.09478624999999999,0.24639375,0.30370945,1,riverside,1990,urban
0.2005925,0.18413375,0.14570249999999998,0.22218000000000002,0.051061742,1,riverside,1990,urban
0.20078107142857143,0.18127833333333335,0.137205,0.2658935416666667,0.13952434,1,riverside,1990,urban
0.15950750000000002,0.126645,0.09070250000000002,0.23133750000000003,0.1837813,1,riverside,1990,urban
0.140285,0.13159500000000002,0.10684500000000002,0.15904000000000001,0.06265765,1,riverside,1990,urban
0.14284249999999998,0.1339325,0.10571750000000002,0.1630275,0.06599209,1,riverside,1990,urban
0.19357803571428572,0.16662312499999998,0.12103499999999999,0.25863583333333334,0.14386511,1,riverside,1990,urban
0.246098125,0.21153750000000002,0.14691937500000002,0.2978554166666667,0.0951502,1,riverside,1990,urban
0.1490575,0.1348125,0.10618499999999997,0.170205,0.0662386,1,riverside,1990,urban
0.18042125,0.161625,0.11798250000000002,0.251,0.1635959,1,riverside,1990,urban
0.2486625,0.230670625,0.17809750000000002,0.27485166666666666,0.05002571,1,riverside,1990,urban
0.21051999999999998,0.195065,0.157995,0.23727750000000003,0.05975357,1,riverside,1990,urban
0.11136875000000002,0.11015875,0.08219125,0.24807125,0.3803208,1,riverside,1990,urban
0.1967425,0.17856500000000003,0.1391575,0.22204250000000003,0.06041286,1,riverside,1990,urban
0.22964625000000002,0.21020375,0.16185875,0.27663000000000004,0.0928026,1,riverside,1990,urban
0.16902525000000002,0.15160400000000002,0.10974166666666667,0.2317995,0.15661271,1,riverside,1990,urban
0.21479625000000002,0.19034875,0.14871374999999998,0.2591675,0.093617395,1,riverside,1990,urban
0.19759500000000002,0.17004000000000002,0.12084250000000002,0.24860749999999998,0.114325896,1,riverside,1990,urban
0.1271675,0.1235925,0.08121499999999998,0.340925,0.45665655,1,riverside,1990,urban
0.17604875,0.14768250000000002,0.10577249999999999,0.2544375,0.1820935,1,riverside,1990,urban
0.17519625,0.16144625,0.12635625,0.20803125,0.08568018,1,riverside,1990,urban
0.15502500000000002,0.138305,0.103545,0.21464500000000003,0.16127898,1,riverside,1990,urban
0.17057625,0.15836625000000001,0.11409125,0.2717625,0.22875285,1,riverside,1990,urban
0.2458025,0.22941250000000002,0.17633749999999995,0.26922333333333337,0.045475066,1,riverside,1990,urban
0.14249875,0.139735,0.1074225,0.27531,0.3178757,1,riverside,1990,urban
0.1829925,0.16049750000000002,0.11642875,0.23093875,0.115831435,1,riverside,1990,urban
0.14678875,0.14215194444444446,0.11250214285714286,0.174825,0.08717367,1,riverside,1990,urban
0.15264625,0.141605,0.10495437499999999,0.266200625,0.2711119,1,riverside,1990,urban
0.129835,0.12707125,0.09336999999999998,0.24869,0.31399512,1,riverside,1990,urban
0.29642999999999997,0.26343,0.19166875,0.33840875000000004,0.06612506,1,riverside,1990,urban
0.13629750000000002,0.128515,0.09810000000000002,0.1963025,0.1804119,1,riverside,1990,urban
0.200565,0.16975125000000002,0.12410583333333333,0.2602345,0.12949124,1,riverside,1990,urban
0.1445475,0.13792,0.11168499999999998,0.16641,0.07030704,1,riverside,1990,urban
0.22085312499999998,0.192909,0.1406425,0.2636225,0.088279724,1,riverside,1990,urban
0.1794725,0.1408075,0.09775624999999999,0.2589475,0.18127595,1,riverside,1990,urban
0.18044875000000002,0.17247833333333332,0.136881875,0.23494916666666668,0.1312005,1,riverside,1990,urban
0.1888225,0.17430250000000003,0.13748,0.217945,0.07159495,1,riverside,1990,urban
0.189015,0.17542999999999997,0.14127499999999998,0.2103,0.053303782,1,riverside,1990,urban
0.18896000000000002,0.17485250000000002,0.13981749999999998,0.2096675,0.051946994,1,riverside,1990,urban
0.17356,0.14897500000000002,0.10472749999999997,0.2444,0.1694899,1,riverside,1990,urban
0.1480125,0.12412875000000001,0.09135333333333333,0.22926125000000003,0.21535754,1,riverside,1990,urban
0.1327225,0.13008250000000002,0.1048375,0.211235,0.22826222,1,riverside,1990,urban
0.14188,0.1272775,0.08927249999999998,0.23153,0.24008462,1,riverside,1990,urban
0.19490000000000002,0.1619825,0.11153374999999999,0.26198625,0.1468336,1,riverside,1990,urban
0.21712,0.1878875,0.13213125,0.25425875,0.07878749,1,riverside,1990,urban
0.1503775,0.13422125000000001,0.10138624999999998,0.20068875,0.14330985,1,riverside,1990,urban
0.15508,0.13908416666666668,0.10815125,0.1717725,0.051070437,1,riverside,1990,urban
0.19012874999999999,0.17455392857142857,0.13011,0.22328,0.08019,1,riverside,1990,urban
0.21393,0.190775,0.1368475,0.27155625,0.11869801,1,riverside,1990,urban
0.16309625,0.13231,0.09394750000000002,0.24551833333333337,0.20171107,1,riverside,1990,urban
0.127284375,0.1197425,0.09029875000000001,0.23195035714285714,0.2913582,1,riverside,1990,urban
0.1808475,0.15411750000000002,0.11245500000000003,0.2553725,0.17084269,1,riverside,1990,urban
0.22171937500000002,0.20379625,0.157286875,0.238590625,0.03665193,1,riverside,1990,urban
0.24132,0.2079625,0.14655500000000002,0.288455,0.088971734,1,riverside,1990,urban
0.1855775,0.17450875,0.13390500000000002,0.23888625,0.12559082,1,riverside,1990,urban
0.4013975,0.3352325,0.2388725,0.46761749999999996,0.076201215,1,riverside,1990,urban
0.16525499999999999,0.132805,0.09452500000000003,0.22146500000000002,0.14535064,1,riverside,1990,urban
0.13349642857142857,0.10446428571428572,0.07762968749999999,0.25563375,0.31387267,1,riverside,1990,urban
0.24409750000000002,0.22616750000000002,0.17925249999999998,0.2537775,0.019442631,1,riverside,1990,urban
